seqname	source	feature	start	end	score	strand	frame	attributes	Name	orf_classification	gene	chr
chr1	geneDB	gene	180423	188376	.	+	.	TIM22 inner membrane protein import complex subunit Tim8 (predicted)	SPAC13G6.04	.	.	1
chr1	geneDB	CDS	180423	188376	.	+	.	TIM22 inner membrane protein import complex subunit Tim8 (predicted)	SPAC13G6.04	.	.	1
chr1	geneDB	gene	182195	186071	.	-	.	glycine cleavage complex subunit P (predicted)	SPAC13G6.06c	.	.	1
chr1	geneDB	CDS	182195	186071	.	-	.	glycine cleavage complex subunit P (predicted)	SPAC13G6.06c	.	.	1
chr1	geneDB	gene	186072	187563	.	-	.	40S ribosomal protein S6	SPAC13G6.07c	.	.	1
chr1	geneDB	CDS	186072	187563	.	-	.	40S ribosomal protein S6	SPAC13G6.07c	.	.	1
chr1	geneDB	gene	187564	190474	.	-	.	antisense RNA (predicted)	SPNCRNA.619	.	.	1
chr1	geneDB	CDS	187564	190474	.	-	.	antisense RNA (predicted)	SPNCRNA.619	.	.	1
chr1	geneDB	gene	188377	190321	.	+	.	Cdc20/Fizzy subfamily WD repeat protein	SPAC13G6.08	.	.	1
chr1	geneDB	CDS	188377	190321	.	+	.	Cdc20/Fizzy subfamily WD repeat protein	SPAC13G6.08	.	.	1
chr1	geneDB	gene	190322	198883	.	+	.	SSU-rRNA maturation protein Tsr4 homolog 2 (predicted)	SPAC13G6.09	.	.	1
chr1	geneDB	CDS	190322	198883	.	+	.	SSU-rRNA maturation protein Tsr4 homolog 2 (predicted)	SPAC13G6.09	.	.	1
chr1	geneDB	gene	190475	193888	.	-	.	cell wall protein Asl1, predicted O-glucosyl hydrolase	SPAC13G6.10c	.	.	1
chr1	geneDB	CDS	190475	193888	.	-	.	cell wall protein Asl1, predicted O-glucosyl hydrolase	SPAC13G6.10c	.	.	1
chr1	geneDB	gene	193889	195582	.	-	.	mevalonate kinase Erg12 (predicted)	SPAC13G6.11c	.	.	1
chr1	geneDB	CDS	193889	195582	.	-	.	mevalonate kinase Erg12 (predicted)	SPAC13G6.11c	.	.	1
chr1	geneDB	gene	195583	198715	.	-	.	chitin synthase I	SPAC13G6.12c	.	.	1
chr1	geneDB	CDS	195583	198715	.	-	.	chitin synthase I	SPAC13G6.12c	.	.	1
chr1	geneDB	gene	198716	200587	.	-	.	antisense RNA (predicted)	SPNCRNA.620	.	.	1
chr1	geneDB	CDS	198716	200587	.	-	.	antisense RNA (predicted)	SPNCRNA.620	.	.	1
chr1	geneDB	gene	198884	200234	.	+	.	sequence orphan	SPAC13G6.13	.	.	1
chr1	geneDB	CDS	198884	200234	.	+	.	sequence orphan	SPAC13G6.13	.	.	1
chr1	geneDB	gene	200235	205212	.	+	.	diadenosine 5',5'''-p1,p6-hexaphosphate hydrolase Aps1	SPAC13G6.14	.	.	1
chr1	geneDB	CDS	200235	205212	.	+	.	diadenosine 5',5'''-p1,p6-hexaphosphate hydrolase Aps1	SPAC13G6.14	.	.	1
chr1	geneDB	gene	200588	202978	.	-	.	calcipressin (predicted)	SPAC13G6.15c	.	.	1
chr1	geneDB	CDS	200588	202978	.	-	.	calcipressin (predicted)	SPAC13G6.15c	.	.	1
chr1	geneDB	gene	202979	204322	.	-	.	intergenic RNA (predicted)	SPNCRNA.621	.	.	1
chr1	geneDB	CDS	202979	204322	.	-	.	intergenic RNA (predicted)	SPNCRNA.621	.	.	1
chr1	geneDB	gene	204323	207913	.	-	.	MAP kinase Sty1	SPAC24B11.06c	.	.	1
chr1	geneDB	CDS	204323	207913	.	-	.	MAP kinase Sty1	SPAC24B11.06c	.	.	1
chr1	geneDB	gene	205213	206774	.	+	.	pyrimidine 5'-nucleotidase (predicted)	SPAC24B11.05	.	.	1
chr1	geneDB	CDS	205213	206774	.	+	.	pyrimidine 5'-nucleotidase (predicted)	SPAC24B11.05	.	.	1
chr1	geneDB	gene	206775	213840	.	+	.	antisense RNA (predicted)	SPNCRNA.622	.	.	1
chr1	geneDB	CDS	206775	213840	.	+	.	antisense RNA (predicted)	SPNCRNA.622	.	.	1
chr1	geneDB	gene	207914	211031	.	-	.	oxidoreductase (predicted)	SPAC24B11.07c	.	.	1
chr1	geneDB	CDS	207914	211031	.	-	.	oxidoreductase (predicted)	SPAC24B11.07c	.	.	1
chr1	geneDB	gene	211032	213206	.	-	.	COPII-coated vesicle component Erv46 (predicted)	SPAC24B11.08c	.	.	1
chr1	geneDB	CDS	211032	213206	.	-	.	COPII-coated vesicle component Erv46 (predicted)	SPAC24B11.08c	.	.	1
chr1	geneDB	gene	213207	215928	.	-	.	intergenic RNA (predicted), possible alternative UTR	SPNCRNA.623	.	.	1
chr1	geneDB	CDS	213207	215928	.	-	.	intergenic RNA (predicted), possible alternative UTR	SPNCRNA.623	.	.	1
chr1	geneDB	gene	213841	216482	.	+	.	non-coding RNA (predicted)	SPNCRNA.142	warning, this transcript could be on either strand	.	1
chr1	geneDB	CDS	213841	216482	.	+	.	non-coding RNA (predicted)	SPNCRNA.142	warning, this transcript could be on either strand	.	1
chr1	geneDB	gene	215929	221455	.	-	.	chitin synthase regulatory factor-like Chr3 (predicted)	SPAC24B11.10c	.	.	1
chr1	geneDB	CDS	215929	221455	.	-	.	chitin synthase regulatory factor-like Chr3 (predicted)	SPAC24B11.10c	.	.	1
chr1	geneDB	gene	216483	230544	.	+	.	mitochondrial protein, predicted, human BRP44 ortholog	SPAC24B11.09	.	.	1
chr1	geneDB	CDS	216483	230544	.	+	.	mitochondrial protein, predicted, human BRP44 ortholog	SPAC24B11.09	.	.	1
chr1	geneDB	gene	221456	223852	.	-	.	NDR kinase Sid2	SPAC24B11.11c	.	.	1
chr1	geneDB	CDS	221456	223852	.	-	.	NDR kinase Sid2	SPAC24B11.11c	.	.	1
chr1	geneDB	gene	223853	228683	.	-	.	P-type ATPase (predicted)	SPAC24B11.12c	.	.	1
chr1	geneDB	CDS	223853	228683	.	-	.	P-type ATPase (predicted)	SPAC24B11.12c	.	.	1
chr1	geneDB	gene	228684	230855	.	-	.	antisense RNA (predicted), possible alternative UTR	SPNCRNA.624	.	.	1
chr1	geneDB	CDS	228684	230855	.	-	.	antisense RNA (predicted), possible alternative UTR	SPNCRNA.624	.	.	1
chr1	geneDB	gene	230545	231654	.	+	.	dubious	SPAC24B11.14	neither intron was detected in transcriptome data, unlikely to be coding	.	1
chr1	geneDB	CDS	230545	231654	.	+	.	dubious	SPAC24B11.14	neither intron was detected in transcriptome data, unlikely to be coding	.	1
chr1	geneDB	gene	230856	235106	.	-	.	Par A family ATPase/WD repeat iron cluster assembly fusion protein (predicted)	SPAC806.02c	gene structure confirmed (pers. comm. Ryo Hanai)	.	1
chr1	geneDB	CDS	230856	235106	.	-	.	Par A family ATPase/WD repeat iron cluster assembly fusion protein (predicted)	SPAC806.02c	gene structure confirmed (pers. comm. Ryo Hanai)	.	1
chr1	geneDB	gene	231655	235279	.	+	.	hydroxymethylbilane synthase (predicted)	SPAC24B11.13	.	.	1
chr1	geneDB	CDS	231655	235279	.	+	.	hydroxymethylbilane synthase (predicted)	SPAC24B11.13	.	.	1
chr1	geneDB	gene	235107	236015	.	-	.	40S ribosomal protein S26 (predicted)	SPAC806.03c	.	.	1
chr1	geneDB	CDS	235107	236015	.	-	.	40S ribosomal protein S26 (predicted)	SPAC806.03c	.	.	1
chr1	geneDB	gene	235280	236818	.	+	.	antisense RNA (predicted)	SPNCRNA.625	.	.	1
chr1	geneDB	CDS	235280	236818	.	+	.	antisense RNA (predicted)	SPNCRNA.625	.	.	1
chr1	geneDB	gene	236016	237848	.	-	.	non-coding RNA, poly(A)-bearing RNA (predicted)	SPNCRNA.03	this feature was created by merging AU007881 and AB084815 which substantially overlap, possible celllular RNA as no obvious open reading frame or spliced gene in this regionmicroarray expression profile on this strand (pers comm. Jurg Bahler)	.	1
chr1	geneDB	CDS	236016	237848	.	-	.	non-coding RNA, poly(A)-bearing RNA (predicted)	SPNCRNA.03	this feature was created by merging AU007881 and AB084815 which substantially overlap, possible celllular RNA as no obvious open reading frame or spliced gene in this regionmicroarray expression profile on this strand (pers comm. Jurg Bahler)	.	1
chr1	geneDB	gene	236819	237902	.	+	.	non-coding RNA (predicted)	SPNCRNA.143	longest ORF with methionine is 0 amino acidswarning, this transcript could be on either strand	.	1
chr1	geneDB	CDS	236819	237902	.	+	.	non-coding RNA (predicted)	SPNCRNA.143	longest ORF with methionine is 0 amino acidswarning, this transcript could be on either strand	.	1
chr1	geneDB	gene	237431	239427	.	-	.	intergenic RNA (predicted), possible alternative UTR	SPNCRNA.626	.	.	1
chr1	geneDB	CDS	237431	239427	.	-	.	intergenic RNA (predicted), possible alternative UTR	SPNCRNA.626	.	.	1
chr1	geneDB	gene	237849	237430	.	-	.	dubious	SPAC806.11	.	.	1
chr1	geneDB	CDS	237849	237430	.	-	.	dubious	SPAC806.11	.	.	1
chr1	geneDB	gene	237903	238508	.	+	.	intergenic RNA (predicted)	SPNCRNA.627	.	.	1
chr1	geneDB	CDS	237903	238508	.	+	.	intergenic RNA (predicted)	SPNCRNA.627	.	.	1
chr1	geneDB	gene	238509	238997	.	+	.	non-coding RNA (predicted)	SPNCRNA.144	warning, this transcript could be on either strandlongest ORF with methionine is 35 amino acids	.	1
chr1	geneDB	CDS	238509	238997	.	+	.	non-coding RNA (predicted)	SPNCRNA.144	warning, this transcript could be on either strandlongest ORF with methionine is 35 amino acids	.	1
chr1	geneDB	gene	238998	239729	.	+	.	intergenic RNA (predicted)	SPNCRNA.628	.	.	1
chr1	geneDB	CDS	238998	239729	.	+	.	intergenic RNA (predicted)	SPNCRNA.628	.	.	1
chr1	geneDB	gene	239428	242941	.	-	.	DUF89 family protein	SPAC806.04c	.	.	1
chr1	geneDB	CDS	239428	242941	.	-	.	DUF89 family protein	SPAC806.04c	.	.	1
chr1	geneDB	gene	239730	244730	.	+	.	non-coding RNA (predicted)	SPNCRNA.145	longest ORF with methionine is 61 amino acidswarning, this transcript could be on either strand	.	1
chr1	geneDB	CDS	239730	244730	.	+	.	non-coding RNA (predicted)	SPNCRNA.145	longest ORF with methionine is 61 amino acidswarning, this transcript could be on either strand	.	1
chr1	geneDB	gene	242942	246410	.	-	.	nicotinamide mononucleotide (NMN) adenylyltransferase (predicted)	SPAC806.06c	.	.	1
chr1	geneDB	CDS	242942	246410	.	-	.	nicotinamide mononucleotide (NMN) adenylyltransferase (predicted)	SPAC806.06c	.	.	1
chr1	geneDB	gene	244731	247927	.	+	.	mitochondrial ANC9 family protein	SPAC806.05	.	.	1
chr1	geneDB	CDS	244731	247927	.	+	.	mitochondrial ANC9 family protein	SPAC806.05	.	.	1
chr1	geneDB	gene	246411	248448	.	-	.	antisense RNA (predicted)	SPNCRNA.629	.	.	1
chr1	geneDB	CDS	246411	248448	.	-	.	antisense RNA (predicted)	SPNCRNA.629	.	.	1
chr1	geneDB	gene	247928	253718	.	+	.	nucleoside diphosphate kinase Ndk1	SPAC806.07	.	.	1
chr1	geneDB	CDS	247928	253718	.	+	.	nucleoside diphosphate kinase Ndk1	SPAC806.07	.	.	1
chr1	geneDB	gene	248449	250770	.	-	.	gamma tubulin complex subunit Mod21	SPAC806.08c	.	.	1
chr1	geneDB	CDS	248449	250770	.	-	.	gamma tubulin complex subunit Mod21	SPAC806.08c	.	.	1
chr1	geneDB	gene	250771	253714	.	-	.	GNS1/SUR4 family protein (predicted)	SPAC1639.01c	.	.	1
chr1	geneDB	CDS	250771	253714	.	-	.	GNS1/SUR4 family protein (predicted)	SPAC1639.01c	.	.	1
chr1	geneDB	gene	253715	259461	.	-	.	potassium ion transporter Trk2	SPAC1639.02c	.	.	1
chr1	geneDB	CDS	253715	259461	.	-	.	potassium ion transporter Trk2	SPAC1639.02c	.	.	1
chr1	geneDB	gene	253719	256085	.	+	.	intergenic RNA (predicted)	SPNCRNA.630	.	.	1
chr1	geneDB	CDS	253719	256085	.	+	.	intergenic RNA (predicted)	SPNCRNA.630	.	.	1
chr1	geneDB	gene	256086	259718	.	+	.	antisense RNA (predicted)	SPNCRNA.631	.	.	1
chr1	geneDB	CDS	256086	259718	.	+	.	antisense RNA (predicted)	SPNCRNA.631	.	.	1
chr1	geneDB	gene	259462	267792	.	-	.	antisense RNA (predicted)	SPNCRNA.632	.	.	1
chr1	geneDB	CDS	259462	267792	.	-	.	antisense RNA (predicted)	SPNCRNA.632	.	.	1
chr1	geneDB	gene	259719	271076	.	+	.	phosphatidylinositol kinase-related protein Tra2	SPAC1F5.11c	possibly lacks protein kinase activitynot detected in SAGA (pers. comm. Dom Helmlinger)	.	1
chr1	geneDB	CDS	259719	271076	.	+	.	phosphatidylinositol kinase-related protein Tra2	SPAC1F5.11c	possibly lacks protein kinase activitynot detected in SAGA (pers. comm. Dom Helmlinger)	.	1
chr1	geneDB	gene	267793	272323	.	-	.	ATP-dependent RNA helicase (predicted)	SPAC1F5.10	.	.	1
chr1	geneDB	CDS	267793	272323	.	-	.	ATP-dependent RNA helicase (predicted)	SPAC1F5.10	.	.	1
chr1	geneDB	gene	271077	273151	.	+	.	antisense RNA (predicted)	SPNCRNA.633	.	.	1
chr1	geneDB	CDS	271077	273151	.	+	.	antisense RNA (predicted)	SPNCRNA.633	.	.	1
chr1	geneDB	gene	272324	274901	.	-	.	antisense RNA (predicted), possible alternative UTR	SPNCRNA.634	.	.	1
chr1	geneDB	CDS	272324	274901	.	-	.	antisense RNA (predicted), possible alternative UTR	SPNCRNA.634	.	.	1
chr1	geneDB	gene	273152	275088	.	+	.	PAK-related kinase Shk2	SPAC1F5.09c	.	.	1
chr1	geneDB	CDS	273152	275088	.	+	.	PAK-related kinase Shk2	SPAC1F5.09c	.	.	1
chr1	geneDB	gene	274902	281145	.	-	.	ER heat shock protein Lhs1 (predicted)	SPAC1F5.06	.	.	1
chr1	geneDB	CDS	274902	281145	.	-	.	ER heat shock protein Lhs1 (predicted)	SPAC1F5.06	.	.	1
chr1	geneDB	gene	275089	276892	.	+	.	calcium channel regulatory subunit Yam8	SPAC1F5.08c	.	.	1
chr1	geneDB	CDS	275089	276892	.	+	.	calcium channel regulatory subunit Yam8	SPAC1F5.08c	.	.	1
chr1	geneDB	gene	276893	281948	.	+	.	protoporphyrinogen oxidase (predicted)	SPAC1F5.07c	.	.	1
chr1	geneDB	CDS	276893	281948	.	+	.	protoporphyrinogen oxidase (predicted)	SPAC1F5.07c	.	.	1
chr1	geneDB	gene	281146	293738	.	-	.	protein disulfide isomerase (predicted)	SPAC1F5.02	.	.	1
chr1	geneDB	CDS	281146	293738	.	-	.	protein disulfide isomerase (predicted)	SPAC1F5.02	.	.	1
chr1	geneDB	gene	281949	283475	.	+	.	sequence orphan	SPAC1F5.05c	.	.	1
chr1	geneDB	CDS	281949	283475	.	+	.	sequence orphan	SPAC1F5.05c	.	.	1
chr1	geneDB	gene	283476	289951	.	+	.	formin Cdc12	SPAC1F5.04c	.	.	1
chr1	geneDB	CDS	283476	289951	.	+	.	formin Cdc12	SPAC1F5.04c	.	.	1
chr1	geneDB	gene	289952	294009	.	+	.	FAD-dependent oxidoreductase (predicted)	SPAC1F5.03c	.	.	1
chr1	geneDB	CDS	289952	294009	.	+	.	FAD-dependent oxidoreductase (predicted)	SPAC1F5.03c	.	.	1
chr1	geneDB	gene	293739	298786	.	-	.	GTPase activating protein (predicted)	SPAC18B11.11	.	.	1
chr1	geneDB	CDS	293739	298786	.	-	.	GTPase activating protein (predicted)	SPAC18B11.11	.	.	1
chr1	geneDB	gene	294010	299463	.	+	.	non-coding RNA (predicted)	SPNCRNA.148	longest ORF with methionine is 9 amino acidswarning, this transcript could be on either strand	.	1
chr1	geneDB	CDS	294010	299463	.	+	.	non-coding RNA (predicted)	SPNCRNA.148	longest ORF with methionine is 9 amino acidswarning, this transcript could be on either strand	.	1
chr1	geneDB	gene	298787	301711	.	-	.	transcriptional corepressor Tup11	SPAC18B11.10	a number of genes are differentially affected by mutations in tup11 and tup12 in cellular response to cation stress (PMID 156320722)	.	1
chr1	geneDB	CDS	298787	301711	.	-	.	transcriptional corepressor Tup11	SPAC18B11.10	a number of genes are differentially affected by mutations in tup11 and tup12 in cellular response to cation stress (PMID 156320722)	.	1
chr1	geneDB	gene	299464	300704	.	+	.	non-coding RNA, poly(A)-bearing (predicted)	SPNCRNA.27	.	.	1
chr1	geneDB	CDS	299464	300704	.	+	.	non-coding RNA, poly(A)-bearing (predicted)	SPNCRNA.27	.	.	1
chr1	geneDB	gene	300705	303160	.	+	.	antisense RNA (predicted)	SPNCRNA.635	.	.	1
chr1	geneDB	CDS	300705	303160	.	+	.	antisense RNA (predicted)	SPNCRNA.635	.	.	1
chr1	geneDB	gene	301712	307947	.	-	.	U3 snoRNP-associated protein Lcp5 (predicted)	SPAC18B11.06	.	.	1
chr1	geneDB	CDS	301712	307947	.	-	.	U3 snoRNP-associated protein Lcp5 (predicted)	SPAC18B11.06	.	.	1
chr1	geneDB	gene	303161	304462	.	+	.	serine O-acetyltransferase activity (predicted)	SPAC18B11.09c	.	.	1
chr1	geneDB	CDS	303161	304462	.	+	.	serine O-acetyltransferase activity (predicted)	SPAC18B11.09c	.	.	1
chr1	geneDB	gene	304463	305722	.	+	.	conserved fungal protein	SPAC18B11.08c	.	.	1
chr1	geneDB	CDS	304463	305722	.	+	.	conserved fungal protein	SPAC18B11.08c	.	.	1
chr1	geneDB	gene	305723	312181	.	+	.	Rad6 homolog, ubiquitin conjugating enzyme E2 Rhp6	SPAC18B11.07c	.	.	1
chr1	geneDB	CDS	305723	312181	.	+	.	Rad6 homolog, ubiquitin conjugating enzyme E2 Rhp6	SPAC18B11.07c	.	.	1
chr1	geneDB	gene	307948	309806	.	-	.	pig-V, dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase (predicted)	SPAC18B11.05	.	.	1
chr1	geneDB	CDS	307948	309806	.	-	.	pig-V, dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase (predicted)	SPAC18B11.05	.	.	1
chr1	geneDB	gene	309807	311434	.	-	.	related to neuronal calcium sensor Ncs1	SPAC18B11.04	.	.	1
chr1	geneDB	CDS	309807	311434	.	-	.	related to neuronal calcium sensor Ncs1	SPAC18B11.04	.	.	1
chr1	geneDB	gene	311435	316276	.	-	.	antisense RNA (predicted)	SPNCRNA.636	.	.	1
chr1	geneDB	CDS	311435	316276	.	-	.	antisense RNA (predicted)	SPNCRNA.636	.	.	1
chr1	geneDB	gene	312182	314029	.	+	.	N-acetyltransferase (predicted)	SPAC18B11.03c	.	.	1
chr1	geneDB	CDS	312182	314029	.	+	.	N-acetyltransferase (predicted)	SPAC18B11.03c	.	.	1
chr1	geneDB	gene	314030	315706	.	+	.	tRNA pseudouridylate synthase (predicted)	SPAC18B11.02c	.	.	1
chr1	geneDB	CDS	314030	315706	.	+	.	tRNA pseudouridylate synthase (predicted)	SPAC18B11.02c	.	.	1
chr1	geneDB	gene	315707	317717	.	+	.	Fen1 family nuclease, XP-G family (predicted)	SPAC12G12.16c	.	.	1
chr1	geneDB	CDS	315707	317717	.	+	.	Fen1 family nuclease, XP-G family (predicted)	SPAC12G12.16c	.	.	1
chr1	geneDB	gene	316277	318941	.	-	.	Sad1 interacting factor 3 (predicted)	SPAC12G12.15	.	.	1
chr1	geneDB	CDS	316277	318941	.	-	.	Sad1 interacting factor 3 (predicted)	SPAC12G12.15	.	.	1
chr1	geneDB	gene	317718	319973	.	+	.	antisense RNA (predicted)	SPNCRNA.637	.	.	1
chr1	geneDB	CDS	317718	319973	.	+	.	antisense RNA (predicted)	SPNCRNA.637	.	.	1
chr1	geneDB	gene	318942	322578	.	-	.	antisense RNA (predicted)	SPNCRNA.638	.	.	1
chr1	geneDB	CDS	318942	322578	.	-	.	antisense RNA (predicted)	SPNCRNA.638	.	.	1
chr1	geneDB	gene	319974	321923	.	+	.	WD repeat protein Pfs2	SPAC12G12.14c	.	.	1
chr1	geneDB	CDS	319974	321923	.	+	.	WD repeat protein Pfs2	SPAC12G12.14c	.	.	1
chr1	geneDB	gene	321924	326693	.	+	.	poly(A) polymerase Cid14	SPAC12G12.13c	.	.	1
chr1	geneDB	CDS	321924	326693	.	+	.	poly(A) polymerase Cid14	SPAC12G12.13c	.	.	1
chr1	geneDB	gene	322579	325280	.	-	.	NST UDP-galactose transporter (predicted)	SPAC12G12.12	.	.	1
chr1	geneDB	CDS	322579	325280	.	-	.	NST UDP-galactose transporter (predicted)	SPAC12G12.12	.	.	1
chr1	geneDB	gene	325281	329484	.	-	.	WD repeat protein, human WDR21 family	SPAC12G12.10	.	.	1
chr1	geneDB	CDS	325281	329484	.	-	.	WD repeat protein, human WDR21 family	SPAC12G12.10	.	.	1
chr1	geneDB	gene	326694	333213	.	+	.	DUF544 family protein	SPAC12G12.11c	.	.	1
chr1	geneDB	CDS	326694	333213	.	+	.	DUF544 family protein	SPAC12G12.11c	.	.	1
chr1	geneDB	gene	329485	332743	.	-	.	conserved fungal protein	SPAC12G12.09	.	.	1
chr1	geneDB	CDS	329485	332743	.	-	.	conserved fungal protein	SPAC12G12.09	.	.	1
chr1	geneDB	gene	332744	334336	.	-	.	mitochondrial ribosomal protein subunit L16 (predicted)	SPAC12G12.08	.	.	1
chr1	geneDB	CDS	332744	334336	.	-	.	mitochondrial ribosomal protein subunit L16 (predicted)	SPAC12G12.08	.	.	1
chr1	geneDB	gene	333214	334659	.	+	.	non-classical export protein 1 (predicted)	SPAC12G12.17	.	.	1
chr1	geneDB	CDS	333214	334659	.	+	.	non-classical export protein 1 (predicted)	SPAC12G12.17	.	.	1
chr1	geneDB	gene	334337	339642	.	-	.	small nucleolar RNA R52	SPSNORNA.29	.	.	1
chr1	geneDB	CDS	334337	339642	.	-	.	small nucleolar RNA R52	SPSNORNA.29	.	.	1
chr1	geneDB	gene	334660	336427	.	+	.	conserved fungal protein	SPAC12G12.07c	.	.	1
chr1	geneDB	CDS	334660	336427	.	+	.	conserved fungal protein	SPAC12G12.07c	.	.	1
chr1	geneDB	gene	336428	338391	.	+	.	rRNA processing protein (predicted)	SPAC12G12.06c	.	.	1
chr1	geneDB	CDS	336428	338391	.	+	.	rRNA processing protein (predicted)	SPAC12G12.06c	.	.	1
chr1	geneDB	gene	338392	340208	.	+	.	SAGA complex/ transcription initiation factor Taf9	SPAC12G12.05c	.	.	1
chr1	geneDB	CDS	338392	340208	.	+	.	SAGA complex/ transcription initiation factor Taf9	SPAC12G12.05c	.	.	1
chr1	geneDB	gene	339643	341855	.	-	.	mitochondrial heat shock protein Hsp60/Mcp60	SPAC12G12.04	.	.	1
chr1	geneDB	CDS	339643	341855	.	-	.	mitochondrial heat shock protein Hsp60/Mcp60	SPAC12G12.04	.	.	1
chr1	geneDB	gene	340209	345362	.	+	.	antisense RNA (predicted)	SPNCRNA.639	.	.	1
chr1	geneDB	CDS	340209	345362	.	+	.	antisense RNA (predicted)	SPNCRNA.639	.	.	1
chr1	geneDB	gene	341856	345129	.	-	.	RNA-binding protein Cip2	SPAC12G12.03	.	.	1
chr1	geneDB	CDS	341856	345129	.	-	.	RNA-binding protein Cip2	SPAC12G12.03	.	.	1
chr1	geneDB	gene	345130	346618	.	-	.	rRNA processing protein, unnamed (predicted)	SPAC12G12.02	.	.	1
chr1	geneDB	CDS	345130	346618	.	-	.	rRNA processing protein, unnamed (predicted)	SPAC12G12.02	.	.	1
chr1	geneDB	gene	345363	347194	.	+	.	antisense RNA (predicted)	SPNCRNA.640	.	.	1
chr1	geneDB	CDS	345363	347194	.	+	.	antisense RNA (predicted)	SPNCRNA.640	.	.	1
chr1	geneDB	gene	346619	352927	.	-	.	sequence orphan	SPAC630.04c	.	.	1
chr1	geneDB	CDS	346619	352927	.	-	.	sequence orphan	SPAC630.04c	.	.	1
chr1	geneDB	gene	347195	350476	.	+	.	ubiquitin-protein ligase E3	SPAC12G12.01c	.	.	1
chr1	geneDB	CDS	347195	350476	.	+	.	ubiquitin-protein ligase E3	SPAC12G12.01c	.	.	1
chr1	geneDB	gene	350477	353899	.	+	.	actin-like protein Arp3	SPAC630.03	.	.	1
chr1	geneDB	CDS	350477	353899	.	+	.	actin-like protein Arp3	SPAC630.03	.	.	1
chr1	geneDB	gene	352928	356997	.	-	.	conserved fungal protein	SPAC630.06c	.	.	1
chr1	geneDB	CDS	352928	356997	.	-	.	conserved fungal protein	SPAC630.06c	.	.	1
chr1	geneDB	gene	353900	358612	.	+	.	GTPase activating protein Gyp7 (predicted)	SPAC630.05	.	.	1
chr1	geneDB	CDS	353900	358612	.	+	.	GTPase activating protein Gyp7 (predicted)	SPAC630.05	.	.	1
chr1	geneDB	gene	356998	358885	.	-	.	sequence orphan	SPAC630.07c	.	.	1
chr1	geneDB	CDS	356998	358885	.	-	.	sequence orphan	SPAC630.07c	.	.	1
chr1	geneDB	gene	358613	361556	.	+	.	antisense RNA (predicted)	SPNCRNA.641	.	.	1
chr1	geneDB	CDS	358613	361556	.	+	.	antisense RNA (predicted)	SPNCRNA.641	.	.	1
chr1	geneDB	gene	358886	360962	.	-	.	C-4 methylsterol oxidase (predicted)	SPAC630.08c	.	.	1
chr1	geneDB	CDS	358886	360962	.	-	.	C-4 methylsterol oxidase (predicted)	SPAC630.08c	.	.	1
chr1	geneDB	gene	360963	362202	.	-	.	antisense RNA (predicted)	SPNCRNA.642	.	.	1
chr1	geneDB	CDS	360963	362202	.	-	.	antisense RNA (predicted)	SPNCRNA.642	.	.	1
chr1	geneDB	gene	361557	365154	.	+	.	sequence orphan	SPAC630.15	.	.	1
chr1	geneDB	CDS	361557	365154	.	+	.	sequence orphan	SPAC630.15	.	.	1
chr1	geneDB	gene	362203	363602	.	-	.	glycerate kinase (predicted)	SPAC630.09c	.	.	1
chr1	geneDB	CDS	362203	363602	.	-	.	glycerate kinase (predicted)	SPAC630.09c	.	.	1
chr1	geneDB	gene	363603	373964	.	-	.	tuberin	SPAC630.13c	.	.	1
chr1	geneDB	CDS	363603	373964	.	-	.	tuberin	SPAC630.13c	.	.	1
chr1	geneDB	gene	365155	365549	.	+	.	tRNA Proline	SPATRNAPRO.01	tRNA Pro anticodon TGG, Cove score 71.02	.	1
chr1	geneDB	CDS	365155	365549	.	+	.	tRNA Proline	SPATRNAPRO.01	tRNA Pro anticodon TGG, Cove score 71.02	.	1
chr1	geneDB	gene	365550	366800	.	+	.	conserved eukaryotic protein, DUF3321 family	SPAC630.10	.	.	1
chr1	geneDB	CDS	365550	366800	.	+	.	conserved eukaryotic protein, DUF3321 family	SPAC630.10	.	.	1
chr1	geneDB	gene	366801	368571	.	+	.	vacuolar sorting protein Vps55 (predicted)	SPAC630.11	.	.	1
chr1	geneDB	CDS	366801	368571	.	+	.	vacuolar sorting protein Vps55 (predicted)	SPAC630.11	.	.	1
chr1	geneDB	gene	368572	384319	.	+	.	ER lipid phosphatase (predicted)	SPAC630.12	.	.	1
chr1	geneDB	CDS	368572	384319	.	+	.	ER lipid phosphatase (predicted)	SPAC630.12	.	.	1
chr1	geneDB	gene	373965	377200	.	-	.	transcriptional corepressor Tup12	SPAC630.14c	a number of genes are differentially affected by mutations in tup11 and tup12 in cellular response to cation stress (PMID 15632072)	.	1
chr1	geneDB	CDS	373965	377200	.	-	.	transcriptional corepressor Tup12	SPAC630.14c	a number of genes are differentially affected by mutations in tup11 and tup12 in cellular response to cation stress (PMID 15632072)	.	1
